,Month,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
10213,2007-12-18,00:00:00,12.0,5.0,17.6,0.2,258.64,83.3,3.6,2.02,0.44,2007-12-18
10214,2007-12-19,00:00:00,12.5,4.8,20.2,5.5,392.2,76.3,0.7000000000000001,2.68,0.58,2007-12-19
10215,2007-12-20,00:00:00,13.3,5.0,17.8,7.9,381.6,80.0,4.2,3.46,0.81,2007-12-20
10216,2007-12-21,00:00:00,12.8,8.6,18.6,6.2,373.12,79.3,8.1,2.8,0.67,2007-12-21
10217,2007-12-22,00:00:00,12.7,7.6,16.6,1.1,239.56,84.0,0.0,1.44,0.71,2007-12-22
10218,2007-12-23,00:00:00,13.4,9.8,17.2,3.7,377.36,80.0,1.0,2.82,0.96,2007-12-23
10219,2007-12-24,00:00:00,14.0,10.2,18.2,4.3,328.6,78.6,0.0,2.58,0.86,2007-12-24
10220,2007-12-25,00:00:00,13.3,9.8,17.4,6.9,487.6,80.0,0.0,3.78,1.16,2007-12-25
10221,2007-12-26,00:00:00,13.6,10.6,17.8,5.9,466.4,78.0,0.0,3.78,1.23,2007-12-26
10222,2007-12-27,00:00:00,14.3,10.4,19.0,9.3,487.6,73.0,0.0,5.48,1.04,2007-12-27
10223,2007-12-28,00:00:00,13.4,9.8,17.6,9.2,407.04,76.6,0.0,4.36,1.25,2007-12-28
10224,2007-12-29,00:00:00,13.3,9.4,18.4,8.2,540.6,75.3,0.0,4.04,1.04,2007-12-29
10225,2007-12-30,00:00:00,12.9,7.4,19.0,6.9,508.8,75.3,0.0,4.52,0.8200000000000001,2007-12-30
10226,2007-12-31,00:00:00,13.2,6.4,20.0,7.1,551.2,72.3,0.0,5.08,0.84,2007-12-31
10227,2008-01-01,00:00:00,13.1,4.4,21.0,8.4,587.24,67.0,0.0,4.22,0.9,2008-01-01
10228,2008-01-02,00:00:00,12.0,5.2,19.8,8.8,487.6,56.6,0.0,3.8,1.1,2008-01-02
10229,2008-01-03,00:00:00,13.0,3.4,19.8,9.7,705.96,67.6,0.0,5.14,1.11,2008-01-03
10230,2008-01-04,00:00:00,13.3,9.2,17.2,0.7000000000000001,296.8,71.3,0.0,2.3,0.68,2008-01-04
10231,2008-01-05,00:00:00,14.2,10.2,21.8,4.9,481.24,78.6,5.5,4.7,0.72,2008-01-05
10232,2008-01-06,00:00:00,12.7,10.0,17.2,3.0,411.28,80.6,3.4,2.4,0.86,2008-01-06
10233,2008-01-07,00:00:00,12.6,9.6,16.2,3.8,402.8,84.0,2.6,2.62,1.01,2008-01-07
10234,2008-01-08,00:00:00,13.5,8.6,17.6,6.2,534.24,77.0,,2.8,1.09,2008-01-08
10235,2008-01-09,00:00:00,13.5,9.4,18.2,5.4,498.2,76.3,2.8,3.16,0.96,2008-01-09
10236,2008-01-10,00:00:00,12.0,7.4,16.6,2.9,324.36,83.3,0.0,1.94,0.8300000000000001,2008-01-10
10237,2008-01-11,00:00:00,13.0,9.4,17.2,2.5,296.8,82.6,8.6,2.9,0.54,2008-01-11
10238,2008-01-12,00:00:00,12.8,9.6,20.0,6.5,428.24,84.3,,4.4,0.74,2008-01-12
10239,2008-01-13,00:00:00,12.7,7.0,17.8,4.9,396.44,74.6,0.0,2.68,0.8,2008-01-13
10240,2008-01-14,00:00:00,13.4,9.0,18.4,6.0,487.6,76.3,0.0,3.9,1.08,2008-01-14
10241,2008-01-15,00:00:00,13.8,9.0,19.4,7.6,498.2,75.3,8.4,3.74,1.08,2008-01-15
10242,2008-01-16,00:00:00,12.4,9.8,16.2,3.6,424.0,81.3,0.0,3.34,1.13,2008-01-16
10243,2008-01-17,00:00:00,12.2,9.6,17.8,5.4,515.16,80.0,0.0,3.72,1.04,2008-01-17
10244,2008-01-18,00:00:00,11.4,8.0,16.4,8.8,621.16,70.3,0.0,4.86,1.24,2008-01-18
10245,2008-01-19,00:00:00,11.1,3.8,17.4,6.8,561.8,76.3,0.0,2.98,1.05,2008-01-19
10246,2008-01-20,00:00:00,13.4,4.2,20.0,6.8,515.16,71.0,0.0,5.1,0.91,2008-01-20
10247,2008-01-21,00:00:00,13.4,7.4,18.8,8.7,636.0,73.0,0.0,4.7,1.04,2008-01-21
10248,2008-01-22,00:00:00,12.8,7.2,17.8,9.0,383.72,73.6,0.0,4.54,1.1,2008-01-22
10249,2008-01-23,00:00:00,13.5,8.2,19.4,8.0,424.0,73.0,0.0,4.48,1.2,2008-01-23
10250,2008-01-24,00:00:00,13.0,9.0,17.4,6.0,457.92,73.0,0.0,3.68,1.16,2008-01-24
10251,2008-01-25,00:00:00,13.2,10.2,18.0,4.0,364.64,70.3,0.4,2.32,1.09,2008-01-25
10252,2008-01-26,00:00:00,13.7,10.4,19.6,2.6,371.0,73.0,0.0,1.98,0.86,2008-01-26
10253,2008-01-27,00:00:00,13.8,7.6,21.8,7.2,460.04,73.3,0.0,5.46,0.78,2008-01-27
10254,2008-01-28,00:00:00,13.4,4.8,22.2,8.7,616.92,67.0,0.0,4.74,0.86,2008-01-28
10255,2008-01-29,00:00:00,12.6,3.4,21.2,8.9,572.4,72.0,0.0,4.5,1.04,2008-01-29
10256,2008-01-30,00:00:00,13.2,7.8,20.6,6.6,445.2,72.3,0.0,3.86,0.95,2008-01-30
10257,2008-01-31,00:00:00,13.3,4.8,21.4,7.9,530.0,60.0,0.0,4.68,0.89,2008-01-31
10258,2008-02-01,00:00:00,11.6,4.8,19.4,6.1,462.16,77.0,0.0,3.74,1.1,2008-02-01
10259,2008-02-02,00:00:00,12.1,2.8,20.4,9.4,585.12,68.6,0.0,4.86,1.2,2008-02-02
10260,2008-02-03,00:00:00,13.6,5.6,20.6,9.3,676.28,69.6,0.0,6.84,1.13,2008-02-03
10261,2008-02-04,00:00:00,13.2,8.0,20.0,3.1,339.2,68.0,1.2,1.3,0.84,2008-02-04
10262,2008-02-05,00:00:00,13.4,10.0,17.8,1.8,311.64,82.0,0.0,1.96,0.72,2008-02-05
10263,2008-02-06,00:00:00,13.1,8.4,13.1,4.6,536.36,80.3,2.4,4.62,1.01,2008-02-06
10264,2008-02-07,00:00:00,12.2,9.4,16.2,2.3,381.6,85.3,1.7,2.36,0.93,2008-02-07
10265,2008-02-08,00:00:00,12.7,9.6,17.4,1.5,318.0,87.3,0.3,1.76,0.84,2008-02-08
10266,2008-02-09,00:00:00,13.8,9.0,17.8,3.9,500.32,79.3,0.0,3.56,0.97,2008-02-09
10267,2008-02-10,00:00:00,13.4,8.0,18.4,5.3,436.72,75.3,0.0,3.04,1.15,2008-02-10
10268,2008-02-11,00:00:00,13.3,10.6,19.8,2.1,351.92,81.3,,2.1,0.52,2008-02-11
10269,2008-02-12,00:00:00,13.4,7.0,19.2,6.4,445.2,78.3,0.0,3.28,0.78,2008-02-12
10270,2008-02-13,00:00:00,14.1,10.2,19.6,8.3,593.6,71.3,0.0,5.42,1.34,2008-02-13
10271,2008-02-14,00:00:00,14.0,10.8,19.2,9.1,515.16,72.3,0.0,5.92,1.46,2008-02-14
10272,2008-02-15,00:00:00,13.9,8.8,19.6,10.1,474.88,68.0,0.0,4.42,1.25,2008-02-15
10273,2008-02-16,00:00:00,13.9,7.6,20.2,3.3,426.12,70.0,0.0,3.9,0.88,2008-02-16
10274,2008-02-17,00:00:00,14.2,8.6,19.4,7.5,460.04,74.6,0.3,6.3,1.34,2008-02-17
10275,2008-02-18,00:00:00,14.6,10.4,21.0,6.6,551.2,70.0,1.7,4.6,1.15,2008-02-18
10276,2008-02-19,00:00:00,13.3,10.6,18.6,3.0,292.56,78.3,4.0,1.94,1.35,2008-02-19
10277,2008-02-20,00:00:00,14.1,7.8,19.8,4.2,419.76,72.6,0.7000000000000001,3.4,0.64,2008-02-20
10278,2008-02-21,00:00:00,14.0,9.2,20.4,4.0,360.4,68.6,0.0,3.18,0.8,2008-02-21
10279,2008-02-22,00:00:00,13.3,5.4,22.0,3.6,546.96,68.3,0.0,3.79,1.45,2008-02-22
10280,2008-02-23,00:00:00,12.9,7.0,19.8,10.1,591.48,74.3,0.0,4.34,0.63,2008-02-23
10281,2008-02-24,00:00:00,14.0,5.6,20.6,8.6,566.04,69.0,0.0,6.31,1.23,2008-02-24
10282,2008-02-25,00:00:00,14.0,5.6,21.8,8.2,608.44,69.3,0.0,6.92,1.0,2008-02-25
10283,2008-02-26,00:00:00,14.1,7.0,21.4,9.6,591.48,65.0,0.0,3.94,1.26,2008-02-26
10284,2008-02-27,00:00:00,13.5,7.2,19.4,8.9,572.4,70.0,0.0,4.92,1.11,2008-02-27
10285,2008-02-28,00:00:00,14.1,10.0,20.6,6.8,546.96,70.0,0.7000000000000001,5.16,0.97,2008-02-28
10286,2008-02-29,00:00:00,14.3,8.0,21.8,8.8,597.84,67.0,0.0,4.32,0.84,2008-02-29
10287,2008-03-01,00:00:00,12.7,6.4,18.2,3.0,387.96,69.3,0.0,3.86,1.06,2008-03-01
10288,2008-03-02,00:00:00,12.4,6.8,21.0,10.2,663.35,67.6,0.0,6.52,0.96,2008-03-02
10289,2008-03-03,00:00:00,14.1,6.8,20.4,8.6,608.44,65.0,0.0,5.02,1.1,2008-03-03
10290,2008-03-04,00:00:00,13.1,3.8,21.6,7.9,572.4,66.3,0.0,6.34,0.84,2008-03-04
10291,2008-03-05,00:00:00,13.6,10.2,18.0,1.6,424.0,78.3,0.0,0.56,0.97,2008-03-05
10292,2008-03-06,00:00:00,12.3,9.6,12.3,1.4,345.56,79.0,0.5,1.36,0.71,2008-03-06
10293,2008-03-07,00:00:00,12.8,10.0,16.0,4.2,390.08,78.0,0.9,3.12,1.18,2008-03-07
10294,2008-03-08,00:00:00,12.7,9.2,17.6,4.8,487.6,79.0,0.3,4.7,1.09,2008-03-08
10295,2008-03-09,00:00:00,13.3,9.8,18.8,5.5,385.84,76.6,6.2,3.5,0.75,2008-03-09
10296,2008-03-10,00:00:00,12.8,3.2,20.4,6.2,510.92,73.6,0.0,1.94,0.9,2008-03-10
10297,2008-03-11,00:00:00,13.6,10.0,20.0,5.1,445.2,83.3,7.5,4.06,0.67,2008-03-11
10298,2008-03-12,00:00:00,12.8,7.0,20.0,7.3,487.6,77.6,9.3,4.3,0.71,2008-03-12
10299,2008-03-13,00:00:00,13.0,10.4,17.8,2.1,417.64,76.6,0.5,2.24,1.1,2008-03-13
10300,2008-03-14,00:00:00,11.1,10.2,15.4,0.0,139.92,90.3,,0.49,0.47,2008-03-14
10301,2008-03-15,00:00:00,11.5,7.8,16.4,4.5,339.2,85.6,0.0,1.79,0.81,2008-03-15
10302,2008-03-16,00:00:00,13.0,6.8,17.8,7.0,472.76,72.3,0.0,4.52,1.17,2008-03-16
10303,2008-03-17,00:00:00,11.9,8.0,17.6,7.1,470.64,79.3,0.0,3.4,1.0,2008-03-17
10304,2008-03-18,00:00:00,12.8,5.8,19.4,8.0,587.24,70.3,0.0,4.3,1.11,2008-03-18
10305,2008-03-19,00:00:00,12.9,6.2,19.8,7.9,604.2,72.6,0.0,4.08,1.4,2008-03-19
10306,2008-03-20,00:00:00,14.2,5.4,20.0,8.5,610.56,73.6,0.0,6.66,1.34,2008-03-20
10307,2008-03-21,00:00:00,13.6,6.4,19.2,6.8,599.96,70.0,0.0,5.58,1.54,2008-03-21
10308,2008-03-22,00:00:00,13.1,5.0,17.8,6.5,557.56,77.0,0.0,4.88,1.2,2008-03-22
10309,2008-03-23,00:00:00,13.6,5.6,18.6,6.5,561.8,71.0,0.0,4.48,1.24,2008-03-23
10310,2008-03-24,00:00:00,13.7,7.0,20.2,8.1,640.24,75.0,0.0,7.32,1.24,2008-03-24
10311,2008-03-25,00:00:00,14.8,8.4,21.6,6.9,614.8,69.3,0.0,5.3,1.13,2008-03-25
10312,2008-03-26,00:00:00,14.4,9.2,20.4,7.3,657.2,70.3,0.0,5.52,1.28,2008-03-26
10313,2008-03-27,00:00:00,13.7,6.2,19.8,8.9,684.76,68.3,0.0,5.7,1.15,2008-03-27
10314,2008-03-28,00:00:00,14.8,6.4,21.6,6.4,597.84,69.6,0.0,3.62,0.97,2008-03-28
10315,2008-03-29,00:00:00,13.9,7.2,21.8,5.0,440.96,74.0,1.0,4.4,0.94,2008-03-29
10316,2008-03-30,00:00:00,14.6,6.4,20.6,5.2,487.6,71.6,4.7,3.76,1.19,2008-03-30
10317,2008-03-31,00:00:00,14.8,11.4,21.6,2.1,296.8,66.3,0.9,2.24,0.66,2008-03-31
10318,2008-04-01,00:00:00,11.8,4.8,17.8,9.0,602.08,74.6,0.1,4.32,1.26,2008-04-01
10319,2008-04-02,00:00:00,11.9,6.6,18.6,9.8,646.6,66.3,0.0,5.46,1.09,2008-04-02
10320,2008-04-03,00:00:00,14.3,8.6,22.2,8.2,602.08,65.3,,5.66,1.1,2008-04-03
10321,2008-04-04,00:00:00,12.7,7.4,20.4,7.2,593.6,74.0,6.0,1.38,0.8200000000000001,2008-04-04
10322,2008-04-05,00:00:00,13.4,9.8,18.4,0.8,366.76,80.3,0.0,3.04,0.79,2008-04-05
10323,2008-04-06,00:00:00,13.0,9.0,13.0,8.5,627.52,77.6,4.2,4.48,1.05,2008-04-06
10324,2008-04-07,00:00:00,11.9,9.8,14.2,0.3,286.2,85.6,3.5,0.3,0.71,2008-04-07
10325,2008-04-08,00:00:00,11.7,6.0,15.2,6.2,460.04,77.3,0.3,3.44,1.12,2008-04-08
10326,2008-04-09,00:00:00,13.3,9.6,17.4,1.7,366.76,80.0,8.4,2.36,0.74,2008-04-09
10327,2008-04-10,00:00:00,13.1,6.8,21.0,5.5,411.28,75.0,,3.46,0.54,2008-04-10
10328,2008-04-11,00:00:00,12.1,10.4,15.6,1.1,286.2,86.6,7.3,0.68,0.84,2008-04-11
10329,2008-04-12,00:00:00,13.7,9.0,20.2,5.4,396.44,74.3,0.0,3.0,0.46,2008-04-12
10330,2008-04-13,00:00:00,13.1,5.6,18.6,1.1,269.24,79.3,6.1,3.94,0.74,2008-04-13
10331,2008-04-14,00:00:00,12.5,8.8,18.6,3.3,275.6,83.6,,1.94,0.52,2008-04-14
10332,2008-04-15,00:00:00,12.7,8.0,16.8,3.8,381.6,82.3,2.1,1.5,0.71,2008-04-15
10333,2008-04-16,00:00:00,12.7,6.2,18.0,9.2,614.8,74.0,0.0,4.76,1.49,2008-04-16
10334,2008-04-17,00:00:00,13.1,7.8,17.4,4.0,428.24,72.6,0.0,3.22,1.3,2008-04-17
10335,2008-04-18,00:00:00,13.2,8.0,18.6,5.5,493.96,77.6,0.0,1.86,1.38,2008-04-18
10336,2008-04-19,00:00:00,12.4,6.2,16.8,2.4,337.08,87.3,1.9,2.98,0.96,2008-04-19
10337,2008-04-20,00:00:00,14.5,7.8,19.4,2.3,445.2,74.3,5.0,3.9,0.94,2008-04-20
10338,2008-04-21,00:00:00,13.6,7.8,18.6,4.4,508.8,75.3,0.0,4.02,1.06,2008-04-21
10339,2008-04-22,00:00:00,14.8,11.0,19.2,8.8,610.56,74.0,0.0,5.16,1.32,2008-04-22
10340,2008-04-23,00:00:00,14.9,10.8,20.4,6.4,508.8,71.0,6.9,4.48,1.08,2008-04-23
10341,2008-04-24,00:00:00,12.9,10.6,16.4,1.0,303.16,85.3,0.8,1.22,0.56,2008-04-24
10342,2008-04-25,00:00:00,14.4,9.2,20.4,2.9,413.4,74.6,7.0,0.7000000000000001,0.86,2008-04-25
10343,2008-04-26,00:00:00,14.7,11.0,19.2,6.6,532.12,80.6,9.2,5.24,0.91,2008-04-26
10344,2008-04-27,00:00:00,13.5,11.4,17.6,2.2,383.72,86.0,0.8,4.26,0.73,2008-04-27
10345,2008-04-28,00:00:00,14.4,9.2,19.2,7.6,538.48,73.3,0.0,4.16,1.07,2008-04-28
10346,2008-04-29,00:00:00,14.4,8.2,20.6,6.6,572.4,75.6,0.0,4.54,0.95,2008-04-29
10347,2008-04-30,00:00:00,15.0,6.0,21.2,8.2,657.2,68.3,6.0,3.28,0.84,2008-04-30
10348,2008-05-01,00:00:00,12.5,5.4,17.2,5.2,368.88,80.0,0.0,4.1,1.08,2008-05-01
10349,2008-05-02,00:00:00,11.4,1.8,18.6,8.6,530.0,67.6,0.0,4.26,1.28,2008-05-02
10350,2008-05-03,00:00:00,13.7,4.0,20.0,4.8,428.24,70.3,0.8,3.96,0.79,2008-05-03
10351,2008-05-04,00:00:00,12.7,5.6,18.8,4.9,455.8,84.0,1.5,4.5,0.81,2008-05-04
10352,2008-05-05,00:00:00,13.8,11.0,18.4,6.1,580.88,80.0,0.2,7.96,1.06,2008-05-05
10353,2008-05-06,00:00:00,12.6,9.8,12.6,3.2,345.56,84.3,2.9,1.48,0.68,2008-05-06
10354,2008-05-07,00:00:00,12.4,8.6,16.2,1.8,366.76,85.3,1.3,0.44,0.78,2008-05-07
10355,2008-05-08,00:00:00,13.7,9.8,18.4,7.3,498.2,75.0,0.4,4.3,1.12,2008-05-08
10356,2008-05-09,00:00:00,12.8,9.8,17.0,2.2,341.32,78.0,0.0,1.24,0.9,2008-05-09
10357,2008-05-10,00:00:00,13.1,9.8,17.8,3.3,281.96,85.6,,4.58,0.66,2008-05-10
10358,2008-05-11,00:00:00,12.7,8.0,17.2,4.0,413.4,78.3,0.0,3.04,1.01,2008-05-11
10359,2008-05-12,00:00:00,13.8,7.2,20.6,9.8,559.68,72.0,0.0,3.38,0.87,2008-05-12
10360,2008-05-13,00:00:00,14.5,10.2,20.6,9.2,602.08,69.6,0.0,4.96,1.17,2008-05-13
10361,2008-05-14,00:00:00,13.5,8.0,18.8,6.5,513.04,71.3,0.0,4.64,1.17,2008-05-14
10362,2008-05-15,00:00:00,14.1,8.4,18.8,7.5,540.6,73.3,0.0,4.0,1.16,2008-05-15
10363,2008-05-16,00:00:00,13.9,10.4,18.0,3.3,438.84,77.6,0.0,1.96,1.01,2008-05-16
10364,2008-05-17,00:00:00,13.7,10.2,18.4,0.9,341.32,80.6,0.1,1.54,1.07,2008-05-17
10365,2008-05-18,00:00:00,13.9,10.8,18.6,5.2,451.56,78.0,6.5,5.48,1.15,2008-05-18
10366,2008-05-19,00:00:00,13.5,9.8,17.2,3.0,347.68,79.0,0.6000000000000001,2.68,0.93,2008-05-19
10367,2008-05-20,00:00:00,13.4,9.6,17.6,1.8,364.64,78.3,4.4,1.64,0.59,2008-05-20
10368,2008-05-21,00:00:00,13.2,10.2,18.0,1.3,347.68,79.0,7.0,2.2,0.68,2008-05-21
10369,2008-05-22,00:00:00,13.7,9.6,18.0,3.7,360.4,75.6,6.6,2.88,0.71,2008-05-22
10370,2008-05-23,00:00:00,13.7,8.6,19.6,2.7,390.08,79.6,,3.38,0.91,2008-05-23
10371,2008-05-24,00:00:00,12.4,9.2,18.4,3.0,396.44,85.6,5.2,3.28,0.65,2008-05-24
10372,2008-05-25,00:00:00,12.5,10.4,18.2,2.7,398.92,90.3,,2.04,0.37,2008-05-25
10373,2008-05-26,00:00:00,12.0,10.2,18.6,2.1,277.72,,7.4,1.86,0.49,2008-05-26
10374,2008-05-27,00:00:00,12.7,10.0,18.0,1.5,324.36,80.6,4.0,1.82,0.97,2008-05-27
10375,2008-05-28,00:00:00,12.4,10.2,16.4,0.6000000000000001,296.8,83.0,1.0,2.44,0.77,2008-05-28
10376,2008-05-29,00:00:00,12.6,6.4,18.2,3.7,347.68,81.0,1.6,2.12,0.75,2008-05-29
10377,2008-05-30,00:00:00,12.9,7.0,18.6,5.8,445.2,80.0,,3.56,0.78,2008-05-30
10378,2008-05-31,00:00:00,12.6,9.4,16.0,1.9,296.8,81.0,4.9,1.44,0.85,2008-05-31
10379,2008-06-01,00:00:00,12.9,8.4,17.8,8.0,515.16,76.6,0.0,4.32,1.34,2008-06-01
10380,2008-06-02,00:00:00,12.9,9.8,17.4,6.6,498.2,73.0,0.0,4.78,1.06,2008-06-02
10381,2008-06-03,00:00:00,12.3,5.0,18.6,5.1,356.16,79.0,0.0,2.56,0.84,2008-06-03
10382,2008-06-04,00:00:00,13.7,7.6,18.6,5.5,508.8,76.0,0.0,6.76,0.8300000000000001,2008-06-04
10383,2008-06-05,00:00:00,13.5,10.2,17.4,5.3,470.64,79.6,0.0,3.78,1.28,2008-06-05
10384,2008-06-06,00:00:00,13.1,8.8,13.1,5.2,487.6,80.6,0.3,1.66,1.06,2008-06-06
10385,2008-06-07,00:00:00,12.8,9.0,16.8,5.4,440.96,83.0,0.0,4.86,0.98,2008-06-07
10386,2008-06-08,00:00:00,12.0,9.0,16.8,1.7,360.4,80.6,0.2,1.72,0.97,2008-06-08
10387,2008-06-09,00:00:00,13.4,6.8,18.4,9.1,674.16,76.6,0.0,4.88,1.1,2008-06-09
10388,2008-06-10,00:00:00,13.3,9.0,18.0,5.5,530.0,78.3,0.0,3.8,0.97,2008-06-10
10389,2008-06-11,00:00:00,13.4,7.8,18.6,7.6,578.76,78.0,0.2,4.2,0.97,2008-06-11
10390,2008-06-12,00:00:00,13.3,8.4,18.4,9.6,525.76,73.6,0.0,4.1,0.91,2008-06-12
10391,2008-06-13,00:00:00,13.8,9.6,13.8,7.9,625.4,76.6,0.2,2.58,1.25,2008-06-13
10392,2008-06-14,00:00:00,13.0,9.8,13.0,2.1,409.16,82.6,0.0,2.66,1.02,2008-06-14
10393,2008-06-15,00:00:00,12.4,10.0,12.4,2.3,402.8,86.3,6.6,4.62,0.88,2008-06-15
10394,2008-06-16,00:00:00,12.3,8.4,12.3,3.6,417.64,82.3,1.3,2.4,0.84,2008-06-16
10395,2008-06-17,00:00:00,13.0,8.6,16.6,2.9,394.32,81.6,0.0,2.1,0.96,2008-06-17
10396,2008-06-18,00:00:00,12.9,10.2,16.4,2.6,345.56,83.3,0.8,1.64,0.79,2008-06-18
10397,2008-06-19,00:00:00,13.1,6.6,19.0,8.5,530.0,80.6,0.0,3.26,0.79,2008-06-19
10398,2008-06-20,00:00:00,13.6,8.2,21.6,8.4,631.76,79.0,0.0,2.22,1.03,2008-06-20
10399,2008-06-21,00:00:00,12.9,8.6,18.2,0.5,332.84,83.6,0.3,0.74,0.86,2008-06-21
10400,2008-06-22,00:00:00,12.4,10.0,16.2,0.5,286.2,84.6,0.7000000000000001,3.82,0.86,2008-06-22
10401,2008-06-23,00:00:00,12.6,10.0,15.8,2.8,318.0,81.6,1.0,1.52,0.84,2008-06-23
10402,2008-06-24,00:00:00,13.1,8.8,18.2,3.3,358.28,80.6,0.2,2.14,0.84,2008-06-24
10403,2008-06-25,00:00:00,12.0,10.2,13.6,0.2,309.52,84.0,2.6,0.98,0.66,2008-06-25
10404,2008-06-26,00:00:00,13.8,8.2,18.0,6.1,455.8,78.3,0.0,3.12,0.79,2008-06-26
10405,2008-06-27,00:00:00,13.9,8.8,18.4,6.4,523.64,78.0,0.1,1.18,1.15,2008-06-27
10406,2008-06-28,00:00:00,12.0,9.2,15.0,1.2,339.2,85.6,2.5,2.06,0.93,2008-06-28
10407,2008-06-29,00:00:00,11.8,9.8,15.6,5.0,477.0,84.0,0.0,3.0,1.19,2008-06-29
10408,2008-06-30,00:00:00,12.3,9.0,15.8,1.2,343.44,83.6,0.4,3.28,1.03,2008-06-30
10409,2008-07-01,00:00:00,13.8,9.0,17.6,8.6,572.4,70.6,0.0,4.98,1.23,2008-07-01
10410,2008-07-02,00:00:00,13.6,9.6,19.2,9.2,657.2,68.0,0.0,6.34,1.4,2008-07-02
10411,2008-07-03,00:00:00,12.8,,20.2,4.5,358.28,74.0,0.3,1.92,0.6900000000000001,2008-07-03
10412,2008-07-04,00:00:00,15.2,10.2,21.2,7.9,606.32,70.0,0.0,4.1,1.13,2008-07-04
10413,2008-07-05,00:00:00,13.2,9.0,18.0,7.3,536.36,80.6,1.5,3.86,1.28,2008-07-05
10414,2008-07-06,00:00:00,13.1,9.6,13.1,2.7,413.4,83.3,0.0,2.86,0.98,2008-07-06
10415,2008-07-07,00:00:00,13.2,10.2,16.4,2.6,360.4,76.3,0.5,2.72,0.93,2008-07-07
10416,2008-07-08,00:00:00,12.7,6.4,17.4,8.7,563.92,76.3,0.0,4.34,1.54,2008-07-08
10417,2008-07-09,00:00:00,11.4,7.6,15.8,1.7,326.48,83.0,0.0,3.1,0.97,2008-07-09
10418,2008-07-10,00:00:00,12.0,9.6,16.4,0.4,296.8,81.3,1.4,1.38,0.87,2008-07-10
10419,2008-07-11,00:00:00,14.2,8.6,19.6,7.8,544.84,75.3,0.1,3.08,1.15,2008-07-11
10420,2008-07-12,00:00:00,12.8,9.0,17.2,5.7,424.0,85.6,7.8,3.42,0.8300000000000001,2008-07-12
10421,2008-07-13,00:00:00,12.8,8.2,17.8,4.5,377.36,85.3,0.4,4.54,0.78,2008-07-13
10422,2008-07-14,00:00:00,13.3,9.8,18.0,6.5,445.2,76.3,0.0,3.69,1.16,2008-07-14
10423,2008-07-15,00:00:00,11.7,9.4,15.4,4.4,453.68,81.0,0.5,2.65,1.06,2008-07-15
10424,2008-07-16,00:00:00,11.1,9.6,13.2,0.6000000000000001,296.8,,2.5,0.54,0.71,2008-07-16
10425,2008-07-17,00:00:00,12.0,5.0,18.0,3.3,434.6,81.3,6.5,2.64,0.64,2008-07-17
10426,2008-07-18,00:00:00,13.0,9.6,17.2,5.1,377.36,79.3,4.2,0.8,0.61,2008-07-18
10427,2008-07-19,00:00:00,12.1,9.4,15.6,4.5,445.2,84.3,0.0,3.04,1.26,2008-07-19
10428,2008-07-20,00:00:00,11.9,8.6,15.2,4.2,445.2,81.3,0.0,5.02,1.37,2008-07-20
10429,2008-07-21,00:00:00,11.5,9.0,15.4,3.2,360.4,80.3,0.0,2.34,1.15,2008-07-21
10430,2008-07-22,00:00:00,11.6,7.2,16.6,4.0,356.16,77.0,0.4,2.1,1.18,2008-07-22
10431,2008-07-23,00:00:00,12.3,8.2,17.0,9.2,593.6,78.3,0.0,4.88,1.3,2008-07-23
10432,2008-07-24,00:00:00,12.6,7.6,16.8,6.5,477.0,81.3,0.0,2.94,1.3,2008-07-24
10433,2008-07-25,00:00:00,13.0,10.0,17.0,4.7,424.0,80.0,0.4,1.44,1.13,2008-07-25
10434,2008-07-26,00:00:00,12.3,9.4,16.8,2.4,364.64,83.0,2.0,2.88,0.94,2008-07-26
10435,2008-07-27,00:00:00,13.2,9.4,17.2,5.6,525.76,77.0,2.6,4.76,1.37,2008-07-27
10436,2008-07-28,00:00:00,12.4,9.6,15.8,5.3,523.64,79.0,0.0,3.82,1.38,2008-07-28
10437,2008-07-29,00:00:00,12.8,9.8,17.2,5.2,424.0,79.3,0.0,2.44,1.05,2008-07-29
10438,2008-07-30,00:00:00,12.7,7.0,17.6,8.7,508.8,79.6,0.0,4.04,1.11,2008-07-30
10439,2008-07-31,00:00:00,13.1,9.8,17.4,5.8,434.6,79.0,0.0,3.56,0.94,2008-07-31
10440,2008-08-01,00:00:00,13.4,8.8,18.2,5.3,487.6,72.3,1.0,3.12,0.91,2008-08-01
10441,2008-08-02,00:00:00,13.2,8.4,19.6,8.4,587.24,70.6,0.0,5.12,1.3,2008-08-02
10442,2008-08-03,00:00:00,12.7,6.0,20.4,5.6,445.2,81.0,2.0,2.61,0.68,2008-08-03
10443,2008-08-04,00:00:00,14.7,8.0,20.0,7.9,434.6,67.6,0.0,5.28,1.28,2008-08-04
10444,2008-08-05,00:00:00,13.8,9.8,17.4,5.0,434.6,75.6,5.3,3.12,1.28,2008-08-05
10445,2008-08-06,00:00:00,12.8,8.8,12.8,4.4,409.16,80.0,0.0,3.38,0.93,2008-08-06
10446,2008-08-07,00:00:00,13.1,10.0,17.2,4.2,466.4,81.3,,2.66,1.05,2008-08-07
10447,2008-08-08,00:00:00,11.7,5.0,17.6,5.9,375.24,80.0,0.0,1.52,1.12,2008-08-08
